timestamp,user_id,role,ip_address,location,login_time_hour,session_duration_min,access_frequency,failed_logins,file_access_count,sensitive_file_access_count,data_transferred_mb,unusual_location_flag,unusual_device_flag,is_anomaly
2026-08-07 18:15:02,user_071,Developer,192.168.29.115,AP-South,18,135.51,8,0,22,4,353.17,0,0,0
2026-08-06 19:55:45,user_037,Developer,192.168.85.89,US-West,19,19.1,11,2,17,2,1.0,0,0,0
2026-08-20 20:17:32,user_037,HR,192.168.225.51,US-East,20,65.18,6,0,15,0,114.94,0,0,0
2026-08-28 15:58:17,user_083,Developer,192.168.173.253,AP-South,15,332.9,13,0,18,2,133.94,0,0,0
2026-08-17 23:23:52,user_081,Analyst,192.168.187.120,US-East,23,59.29,16,0,23,0,79.84,0,0,0
2026-08-22 23:49:54,user_001,Analyst,192.168.221.154,UK-London,23,78.98,16,0,24,1,23.69,0,0,0
2026-08-29 21:21:26,user_029,DevOps,192.168.232.126,US-East,21,83.43,7,0,17,1,117.73,0,0,0
2026-08-11 21:50:14,user_057,HR,192.168.171.43,AP-South,21,58.85,7,0,15,0,120.41,0,0,0
2026-08-18 20:41:25,user_081,Admin,192.168.49.246,DE-Frankfurt,20,13.08,10,0,22,1,35.77,0,0,0
2026-08-16 16:35:00,user_004,Analyst,185.73.126.216,CN-Beijing,16,3.4360567065111454,65,13,0,1,4.567037478727081,1,1,1
2026-08-06 21:44:20,user_061,Analyst,192.168.66.53,AP-South,21,88.79,11,1,24,4,4.41,0,0,0
2026-08-04 21:34:12,user_023,HR,192.168.139.108,EU-Central,21,89.22,11,0,25,3,11.46,0,0,0
2026-08-25 23:37:22,user_047,DevOps,192.168.80.219,UK-London,23,94.11,13,0,25,2,6.38,0,0,0
2026-08-15 20:14:43,user_067,Sales,192.168.129.15,EU-Central,20,32.22,10,0,22,0,30.89,0,0,0
2026-08-09 23:16:23,user_075,HR,192.168.235.161,EU-Central,23,47.65,18,0,25,2,181.26,0,0,0
2026-08-26 23:18:36,user_032,Analyst,192.168.133.246,AP-South,23,65.58,8,0,17,3,49.6,0,0,0
2026-08-26 22:33:46,user_097,DevOps,192.168.48.204,US-West,22,34.47,8,1,16,1,262.86,0,0,0
2026-08-09 17:53:39,user_019,HR,192.168.53.65,DE-Frankfurt,17,88.45,13,0,18,0,79.37,0,0,0
2026-08-10 16:40:42,user_048,Analyst,192.168.108.108,US-West,16,104.42,4,0,13,0,28.93,0,0,0
2026-08-27 19:49:52,user_065,Admin,192.168.159.141,EU-Central,19,122.8,10,0,29,1,240.41,0,0,0
2026-08-29 19:19:20,user_075,HR,192.168.49.69,EU-Central,19,92.89,9,0,15,0,125.25,0,0,0
2026-08-14 18:42:46,user_097,Admin,192.168.164.168,EU-Central,18,198.86,12,0,28,4,155.14,0,0,0
2026-08-01 19:03:03,user_060,HR,192.168.146.58,US-West,19,53.72,6,0,14,1,70.36,0,0,0
2026-08-17 21:20:20,user_076,Analyst,192.168.26.32,US-East,21,23.74,12,1,21,3,117.16,1,0,0
2026-08-06 00:35:45,user_059,Developer,192.168.64.96,EU-Central,0,81.46,16,0,11,0,40.21,0,0,0
2026-08-12 19:23:41,user_022,Developer,192.168.176.7,AP-South,19,52.9,12,0,18,2,42.06,1,0,0
2026-08-23 22:42:49,user_074,HR,192.168.128.65,DE-Frankfurt,22,45.11,8,0,23,1,177.48,0,0,0
2026-08-25 23:26:56,user_091,Developer,192.168.237.172,EU-Central,23,79.7,12,1,12,1,163.82,0,0,0
2026-08-11 12:25:00,user_034,Developer,10.0.218.235,DE-Frankfurt,12,563.8564516466032,61,2,224,68,10412.62,1,0,1
2026-08-24 17:56:53,user_092,DevOps,192.168.160.148,US-West,17,32.56,9,0,17,4,123.27,0,0,0
2026-08-29 19:04:00,user_078,DevOps,192.168.80.64,US-West,19,220.83449493535883,197,0,317,25,1478.81,0,0,1
2026-08-25 20:58:15,user_079,DevOps,192.168.223.91,US-East,20,67.05,11,0,16,2,357.91,0,0,0
2026-08-07 22:33:41,user_078,Admin,192.168.211.54,EU-Central,22,73.42,14,0,22,6,160.12,0,0,0
2026-08-18 00:18:26,user_023,Developer,192.168.218.190,AP-South,0,100.52,12,0,20,2,74.78,0,0,0
2026-08-15 01:01:35,user_007,DevOps,192.168.83.17,EU-Central,1,118.75,16,1,14,0,384.38,0,1,0
2026-08-04 12:36:00,user_019,DevOps,10.0.7.214,DE-Frankfurt,12,387.77542892385037,133,2,145,85,12890.71,1,0,1
2026-08-24 22:23:08,user_055,Developer,192.168.244.95,US-West,22,123.6,11,0,30,6,99.05,0,1,0
2026-08-29 20:53:07,user_083,Developer,192.168.57.226,AP-South,20,87.05,16,0,17,1,484.67,0,0,0
2026-08-15 18:01:29,user_056,Developer,192.168.178.205,UK-London,18,22.53,13,0,17,1,11.95,1,0,0
2026-08-08 20:34:50,user_048,Analyst,192.168.124.157,US-West,20,78.39,11,0,19,2,354.26,0,0,0
2026-08-21 00:46:43,user_031,Developer,192.168.190.95,AP-South,0,85.12,13,0,12,0,1.0,0,0,0
2026-08-03 02:33:59,user_052,Developer,192.168.29.41,AP-South,2,35.99,8,0,25,4,54.19,0,0,0
2026-08-27 02:23:33,user_035,Developer,192.168.149.172,UK-London,2,193.36,10,1,22,0,28.4,0,0,0
2026-08-03 18:31:09,user_026,HR,192.168.249.245,EU-Central,18,107.26,11,0,20,1,62.32,0,0,0
2026-08-15 17:46:41,user_029,HR,192.168.41.47,EU-Central,17,175.35,16,0,12,1,4.51,0,0,0
2026-08-15 18:01:31,user_002,HR,192.168.219.56,US-East,18,117.83,10,0,20,0,1.0,0,0,0
2026-08-09 01:29:04,user_041,Developer,192.168.211.201,US-West,1,29.54,12,0,27,2,84.9,0,0,0
2026-08-05 17:20:00,user_085,Developer,192.168.147.119,EU-Central,17,209.7528141882067,98,1,230,44,588.71,0,1,1
2026-08-23 00:30:16,user_053,HR,192.168.155.243,UK-London,0,42.83,11,0,10,0,221.1,0,0,0
2026-08-07 21:58:37,user_017,Developer,192.168.11.192,US-West,21,36.05,12,0,9,0,174.33,0,0,0
2026-08-25 18:58:50,user_075,Admin,192.168.203.197,AP-South,18,242.48,7,1,25,2,193.04,0,0,0
2026-08-17 17:39:32,user_004,HR,192.168.182.3,DE-Frankfurt,17,106.34,13,0,11,0,92.84,0,0,0
2026-08-09 15:56:48,user_043,DevOps,192.168.55.64,US-East,15,76.23,12,0,22,1,285.1,0,0,0
2026-08-08 20:11:42,user_016,Developer,192.168.89.98,EU-Central,20,103.6,19,0,14,1,1.0,0,0,0
2026-08-27 20:29:41,user_032,Admin,192.168.16.85,EU-Central,20,64.4,17,0,15,0,41.48,0,0,0
2026-08-20 23:14:36,user_045,DevOps,192.168.13.245,EU-Central,23,144.43,19,1,17,2,13.89,0,0,0
2026-08-09 21:52:12,user_027,Developer,192.168.37.225,EU-Central,21,66.48,9,0,17,1,73.65,0,0,0
2026-08-05 23:02:48,user_045,Analyst,192.168.222.86,AP-South,23,38.6,17,0,12,0,84.46,0,0,0
2026-08-02 00:54:50,user_087,Developer,192.168.18.15,DE-Frankfurt,0,52.39,11,0,19,1,59.88,0,0,0
2026-08-24 20:39:13,user_024,HR,192.168.76.157,UK-London,20,65.11,15,0,16,0,51.24,0,0,0
2026-08-18 18:50:39,user_014,Developer,192.168.244.175,EU-Central,18,40.34,13,0,17,1,97.33,0,0,0
2026-08-04 18:27:56,user_008,DevOps,192.168.182.177,US-East,18,44.6,16,0,11,0,257.89,0,0,0
2026-08-09 15:51:57,user_059,Analyst,192.168.141.153,US-West,15,90.97,16,0,17,1,27.97,0,0,0
2026-08-20 21:49:24,user_007,Developer,192.168.120.131,US-West,21,82.9,17,0,17,1,5.14,0,0,0
2026-08-06 20:19:24,user_036,HR,192.168.67.31,AP-South,20,64.19,23,0,20,3,259.04,0,0,0
2026-08-09 21:58:12,user_030,DevOps,192.168.60.112,EU-Central,21,78.28,21,0,20,1,114.91,0,0,0
2026-08-06 18:44:56,user_033,Analyst,192.168.231.152,AP-South,18,23.2,13,0,15,4,39.32,0,0,0
2026-08-09 23:18:45,user_095,Developer,192.168.25.156,DE-Frankfurt,23,106.48,10,1,19,0,155.96,0,0,0
2026-08-26 19:21:20,user_059,Analyst,192.168.185.46,UK-London,19,137.28,7,0,17,1,159.18,0,0,0
2026-08-01 17:00:46,user_047,Developer,192.168.131.159,US-East,17,171.73,16,0,17,1,8.94,0,0,0
2026-08-06 21:10:04,user_050,Developer,192.168.217.103,EU-Central,21,80.28,9,0,22,3,107.14,0,0,0
2026-08-08 21:08:56,user_096,Analyst,192.168.245.20,EU-Central,21,124.53,12,0,17,2,101.29,0,0,0
2026-08-17 01:18:55,user_064,DevOps,192.168.99.73,EU-Central,1,147.93,10,0,15,1,75.83,0,0,0
2026-08-20 18:00:09,user_084,Analyst,192.168.103.25,UK-London,18,173.07,14,0,20,0,87.81,0,0,0
2026-08-18 22:27:13,user_090,Developer,192.168.215.242,AP-South,22,81.62,15,0,24,2,32.09,0,0,0
2026-08-16 22:45:39,user_082,Admin,192.168.223.8,EU-Central,22,251.41,11,0,11,0,146.32,0,0,0
2026-08-03 13:22:28,user_034,Admin,192.168.126.245,EU-Central,13,207.59,10,0,23,1,84.2,0,1,0
2026-08-27 18:43:58,user_025,Developer,192.168.52.87,US-East,18,77.86,8,0,19,0,32.94,0,1,0
2026-08-09 16:47:54,user_061,DevOps,192.168.207.118,US-West,16,153.94,15,1,19,2,92.41,0,0,0
2026-08-18 18:37:10,user_087,Developer,192.168.54.230,UK-London,18,64.95,14,1,27,2,81.34,0,0,0
2026-08-29 00:44:13,user_035,Analyst,192.168.185.133,US-East,0,188.36,13,0,21,1,18.84,0,0,0
2026-08-05 23:40:12,user_052,Admin,192.168.243.66,EU-Central,23,71.59,11,2,21,2,413.02,0,0,0
2026-08-04 23:25:24,user_063,Admin,192.168.11.80,EU-Central,23,23.1,13,0,14,1,225.11,0,0,0
2026-08-27 00:10:23,user_089,HR,192.168.53.222,EU-Central,0,60.85,15,0,15,1,85.43,0,0,0
2026-08-24 22:50:31,user_033,HR,192.168.18.58,UK-London,22,53.27,8,0,18,3,16.81,0,0,0
2026-08-11 03:53:15,user_067,Developer,192.168.70.244,US-East,3,108.53,15,0,17,1,74.98,0,0,0
2026-08-27 19:21:50,user_095,Analyst,192.168.233.130,UK-London,19,47.97,12,0,20,2,155.27,0,0,0
2026-08-04 23:39:34,user_081,HR,192.168.184.29,US-East,23,59.42,10,1,20,1,23.19,1,0,0
2026-08-17 22:48:36,user_023,Developer,192.168.93.124,EU-Central,22,112.54,12,0,22,2,262.69,0,0,0
2026-08-08 23:56:06,user_036,Admin,192.168.202.172,EU-Central,23,92.94,11,0,31,2,37.61,0,0,0
2026-08-01 16:32:03,user_076,Analyst,192.168.40.169,US-East,16,174.54,21,0,20,2,304.38,0,0,0
2026-08-14 23:28:23,user_084,HR,192.168.188.124,AP-South,23,57.49,11,0,18,5,104.37,0,0,0
2026-08-22 22:11:12,user_014,Developer,192.168.77.101,DE-Frankfurt,22,50.32,15,0,24,3,244.07,0,0,0
2026-08-23 11:09:35,user_028,Developer,192.168.22.202,US-East,11,60.28,15,0,19,2,11.53,0,0,0
2026-08-25 22:43:15,user_008,DevOps,192.168.121.140,DE-Frankfurt,22,44.41,9,1,20,1,170.52,0,0,0
2026-08-25 23:29:15,user_013,Developer,192.168.129.68,US-West,23,142.27,5,0,23,4,245.88,0,0,0
2026-08-24 23:16:58,user_003,Admin,192.168.201.103,UK-London,23,158.92,10,1,22,2,268.79,0,0,0
2026-08-07 20:25:32,user_091,Sales,192.168.199.217,DE-Frankfurt,20,40.32,16,0,12,1,36.26,0,0,0
2026-08-02 21:28:14,user_100,Developer,192.168.57.176,UK-London,21,122.28,5,0,18,3,194.36,0,0,0
2026-08-25 02:56:49,user_080,Developer,192.168.79.249,US-East,2,109.23,13,0,19,2,36.52,0,0,0
2026-08-23 21:06:15,user_016,DevOps,192.168.215.139,EU-Central,21,30.79,12,0,17,1,21.56,0,0,0
2026-08-08 20:06:56,user_091,HR,192.168.80.173,US-West,20,24.56,17,0,13,1,75.7,0,0,0
2026-08-20 22:27:09,user_066,Developer,192.168.101.158,UK-London,22,21.0,5,0,24,1,65.86,0,0,0
2026-08-23 23:52:49,user_048,Sales,192.168.228.45,UK-London,23,59.31,9,1,14,2,49.62,0,0,0
2026-08-12 22:14:43,user_044,DevOps,192.168.4.50,US-West,22,60.91,12,1,21,2,141.71,0,1,0
2026-08-30 23:59:00,user_053,Developer,192.168.242.134,US-East,23,203.21589912775733,194,1,273,47,713.97,0,0,1
2026-08-09 19:38:35,user_100,Developer,192.168.168.107,US-West,19,286.87,8,0,17,1,304.07,0,0,0
2026-08-27 20:25:56,user_003,HR,192.168.206.228,DE-Frankfurt,20,108.5,17,1,21,4,118.79,0,0,0
2026-08-08 19:03:22,user_036,Admin,192.168.153.20,EU-Central,19,60.57,4,0,15,3,173.79,0,0,0
2026-08-20 13:46:02,user_070,Sales,192.168.108.80,EU-Central,13,33.74,17,0,20,3,224.79,0,0,0
2026-08-12 21:08:12,user_032,Analyst,192.168.201.107,AP-South,21,222.89,9,0,12,1,90.4,0,0,0
2026-08-01 23:12:14,user_062,Developer,192.168.112.85,DE-Frankfurt,23,138.51,16,0,17,1,38.31,0,0,0
2026-08-08 00:50:09,user_028,HR,192.168.226.222,UK-London,0,18.31,6,0,18,2,28.48,0,0,0
2026-08-09 17:24:12,user_072,Analyst,192.168.17.243,US-West,17,122.77,14,1,14,0,87.77,0,0,0
2026-08-04 21:45:02,user_024,Analyst,192.168.65.52,AP-South,21,120.44,13,0,23,0,104.58,0,0,0
2026-08-15 22:08:18,user_040,DevOps,192.168.231.153,AP-South,22,50.26,12,1,20,4,195.53,0,0,0
2026-08-30 21:29:56,user_100,Admin,192.168.100.53,EU-Central,21,74.57,9,0,10,1,90.84,0,0,0
2026-08-07 20:07:48,user_059,HR,192.168.43.93,US-West,20,157.5,13,0,14,0,163.6,0,0,0
2026-08-26 22:43:26,user_036,Admin,192.168.31.102,UK-London,22,166.85,8,0,25,1,117.62,0,0,0
2026-08-20 22:21:57,user_067,Analyst,192.168.220.143,US-West,22,58.72,13,1,18,0,85.21,0,0,0
2026-08-27 19:14:49,user_074,Developer,192.168.70.230,DE-Frankfurt,19,63.43,15,0,23,0,66.54,0,0,0
2026-08-28 18:27:57,user_090,Admin,192.168.209.243,AP-South,18,45.61,13,0,15,0,120.76,0,0,0
2026-08-13 09:09:00,user_075,Developer,10.0.117.125,DE-Frankfurt,9,207.40524643146244,69,2,276,46,10541.5,1,1,1
2026-08-11 18:21:20,user_041,DevOps,192.168.253.226,DE-Frankfurt,18,90.1,11,0,22,0,124.0,0,0,0
2026-08-07 19:25:48,user_069,DevOps,192.168.53.146,AP-South,19,179.66,18,0,23,1,58.07,0,0,0
2026-08-18 22:29:16,user_061,Sales,192.168.123.97,UK-London,22,87.58,14,0,27,1,101.04,0,0,0
2026-08-28 23:31:05,user_013,DevOps,192.168.184.216,EU-Central,23,11.46,16,2,18,2,312.64,0,0,0
2026-08-03 07:40:00,user_085,Admin,185.215.120.182,BR-SaoPaulo,7,1.2315323952416353,77,13,3,0,7.0065435806832,1,1,1
2026-08-27 03:41:00,user_008,DevOps,192.168.217.192,US-East,3,142.4108711653401,179,1,386,35,1252.17,0,0,1
2026-08-16 21:13:05,user_020,Analyst,192.168.205.32,US-East,21,160.67,10,0,16,0,108.26,0,0,0
2026-08-28 19:50:03,user_041,Analyst,192.168.152.233,DE-Frankfurt,19,68.36,10,0,11,0,207.29,0,0,0
2026-08-16 19:19:37,user_048,Analyst,192.168.169.248,DE-Frankfurt,19,53.39,12,1,23,1,91.78,0,0,0
2026-08-17 18:48:20,user_008,Sales,192.168.87.78,EU-Central,18,47.9,9,0,14,1,41.08,0,0,0
2026-08-23 17:47:15,user_023,Sales,192.168.208.158,EU-Central,17,148.53,21,0,31,3,86.95,0,0,0
2026-08-09 19:06:45,user_062,Analyst,192.168.41.70,AP-South,19,144.13,13,2,25,2,54.99,0,1,0
2026-08-24 19:11:30,user_003,Admin,192.168.102.124,US-East,19,184.69,11,0,15,1,25.72,0,0,0
2026-08-20 22:44:59,user_018,Analyst,192.168.27.74,DE-Frankfurt,22,150.46,7,0,14,2,326.98,0,0,0
2026-08-15 22:38:44,user_080,Developer,192.168.184.222,UK-London,22,104.11,13,0,11,2,230.37,1,0,0
2026-08-01 21:21:56,user_016,DevOps,192.168.26.17,EU-Central,21,88.69,7,0,13,0,108.32,0,0,0
2026-08-14 23:48:51,user_088,DevOps,192.168.195.92,DE-Frankfurt,23,67.87,12,0,13,3,103.1,0,0,0
2026-08-15 00:53:26,user_060,Analyst,192.168.151.212,AP-South,0,30.89,15,0,14,1,180.77,0,0,0
2026-08-24 20:38:33,user_060,Admin,192.168.42.41,US-East,20,76.07,11,0,22,2,18.88,0,0,0
2026-08-10 21:57:30,user_015,Sales,192.168.143.141,US-West,21,160.82,13,0,23,0,25.78,0,0,0
2026-08-05 16:54:00,user_100,Analyst,192.168.64.105,UK-London,16,45.27,16,0,19,2,113.63,0,0,0
2026-08-19 19:47:07,user_069,Analyst,192.168.5.232,EU-Central,19,58.73,7,0,15,3,35.02,0,0,0
2026-08-14 18:35:49,user_072,Developer,192.168.192.25,US-East,18,46.78,11,0,16,1,227.2,0,0,0
2026-08-15 15:44:43,user_058,Developer,192.168.225.98,DE-Frankfurt,15,74.79,12,0,12,1,10.8,0,0,0
2026-08-18 23:57:02,user_045,Developer,192.168.241.249,DE-Frankfurt,23,40.98,10,2,17,1,47.99,0,1,0
2026-08-19 11:08:00,user_030,DevOps,10.0.48.138,DE-Frankfurt,11,336.1495853926235,83,0,235,44,5425.5,0,0,1
2026-08-27 18:58:04,user_006,Developer,192.168.209.45,AP-South,18,132.94,10,0,14,0,54.8,0,0,0
2026-08-19 23:23:25,user_003,Developer,192.168.15.65,UK-London,23,58.72,11,0,18,1,171.38,0,0,0
2026-08-19 23:28:23,user_093,Developer,192.168.150.142,AP-South,23,30.85,12,0,13,2,78.44,0,0,0
2026-08-04 15:14:16,user_081,DevOps,192.168.153.80,AP-South,15,130.02,15,0,22,2,39.81,0,0,0
2026-08-16 16:29:13,user_073,DevOps,192.168.202.238,AP-South,16,33.11,17,0,16,1,134.14,0,0,0
2026-08-02 02:04:41,user_078,Sales,192.168.254.52,US-East,2,86.52,8,0,16,2,39.31,0,0,0
2026-08-05 23:10:55,user_039,HR,192.168.26.180,AP-South,23,99.12,11,0,17,0,20.01,0,0,0
2026-08-29 20:02:45,user_051,Analyst,192.168.69.125,AP-South,20,65.92,5,0,12,2,11.89,0,0,0
2026-08-09 18:43:32,user_007,Developer,192.168.181.246,EU-Central,18,73.32,11,0,18,1,27.76,0,0,0
2026-08-30 20:24:03,user_069,DevOps,192.168.98.9,AP-South,20,141.26,13,0,29,1,5.86,0,0,0
2026-08-20 19:53:18,user_062,Admin,192.168.40.169,UK-London,19,104.93,9,0,21,3,153.56,0,0,0
2026-08-05 22:03:29,user_096,HR,192.168.115.175,DE-Frankfurt,22,111.92,17,0,18,4,173.24,0,0,0
2026-08-18 02:58:25,user_011,Analyst,192.168.55.246,US-West,2,19.68,13,0,11,1,44.18,0,0,0
2026-08-19 19:53:23,user_095,HR,192.168.192.199,AP-South,19,86.76,12,0,15,0,18.35,0,0,0
2026-08-03 02:00:20,user_089,Developer,192.168.160.45,US-East,2,95.06,18,1,12,2,41.34,0,0,0
2026-08-21 19:13:06,user_089,Admin,192.168.28.142,AP-South,19,92.92,11,0,27,3,119.82,0,0,0
2026-08-28 19:06:14,user_099,DevOps,192.168.249.150,US-West,19,43.0,13,1,25,4,5.27,0,0,0
2026-08-01 20:00:51,user_012,Analyst,192.168.40.24,US-West,20,103.46,16,0,21,1,189.65,0,0,0
2026-08-15 21:29:36,user_091,HR,192.168.49.243,US-West,21,31.55,11,0,14,3,38.38,0,0,0
2026-08-04 23:21:51,user_050,HR,192.168.118.62,US-West,23,98.03,11,0,20,3,489.1,0,0,0
2026-08-21 15:12:17,user_033,Analyst,192.168.102.236,UK-London,15,172.12,5,0,16,2,31.16,0,0,0
2026-08-23 12:49:00,user_011,Developer,10.0.56.205,US-East,12,315.24947119780427,98,2,186,36,13331.51,0,1,1
2026-08-21 21:10:01,user_039,HR,192.168.157.74,UK-London,21,45.18,11,0,16,1,356.97,0,0,0
2026-08-21 15:58:04,user_058,HR,192.168.225.179,US-West,15,106.76,12,0,14,1,110.6,0,0,0
2026-08-19 16:23:57,user_040,Analyst,192.168.37.218,UK-London,16,47.82,12,1,27,3,8.47,0,0,0
2026-08-16 19:23:34,user_001,DevOps,192.168.21.127,DE-Frankfurt,19,65.9,9,0,13,0,26.06,0,0,0
2026-08-06 18:16:48,user_031,DevOps,192.168.244.148,EU-Central,18,120.39,9,0,15,1,104.36,0,0,0
2026-08-02 18:43:46,user_066,Analyst,192.168.23.197,US-West,18,47.95,14,0,17,1,478.15,0,0,0
2026-08-08 11:19:00,user_022,DevOps,91.124.25.121,CN-Beijing,11,267.02248141582584,95,4,40,15,3222.96,1,1,1
2026-08-25 20:55:32,user_028,Admin,192.168.89.49,US-East,20,19.0,3,0,9,1,74.16,0,0,0
2026-08-04 19:17:02,user_011,Admin,192.168.243.93,DE-Frankfurt,19,60.48,9,0,16,2,52.99,0,0,0
2026-08-15 19:45:39,user_044,Developer,192.168.124.224,EU-Central,19,74.41,6,0,23,1,178.02,0,0,0
2026-08-26 23:27:01,user_099,Developer,192.168.10.23,US-West,23,110.67,16,0,16,1,38.77,0,0,0
2026-08-19 00:02:48,user_088,Developer,192.168.2.92,UK-London,0,122.47,15,0,19,1,86.88,0,0,0
2026-08-26 23:20:27,user_028,Developer,192.168.164.16,DE-Frankfurt,23,53.49,5,0,15,1,450.25,0,0,0
2026-08-28 21:31:37,user_064,Developer,192.168.118.134,US-East,21,69.14,10,0,19,1,2.26,0,0,0
2026-08-02 23:21:16,user_048,Analyst,192.168.163.53,DE-Frankfurt,23,42.78,14,1,25,2,62.01,0,0,0
2026-08-26 18:55:58,user_031,Admin,192.168.199.163,EU-Central,18,248.76,10,0,16,1,24.47,0,0,0
2026-08-08 19:05:53,user_097,Developer,192.168.234.144,EU-Central,19,56.93,14,1,13,0,234.06,0,0,0
2026-08-08 01:07:15,user_073,HR,192.168.127.79,US-West,1,9.23,17,0,9,3,1.0,0,0,0
2026-08-05 20:27:25,user_013,Developer,192.168.100.208,DE-Frankfurt,20,107.74,13,1,18,2,420.87,0,0,0
2026-08-10 19:26:15,user_062,HR,192.168.167.7,EU-Central,19,86.69,17,1,15,3,144.43,0,0,0
2026-08-15 00:11:47,user_032,Developer,192.168.81.188,UK-London,0,144.62,16,0,23,1,98.2,0,0,0
2026-08-23 17:22:02,user_049,Developer,192.168.40.131,EU-Central,17,53.21,5,1,15,0,6.71,0,0,0
2026-08-26 18:27:02,user_050,DevOps,192.168.180.15,AP-South,18,62.03,12,2,17,3,68.68,0,0,0
2026-08-27 22:28:18,user_044,Developer,192.168.190.16,US-West,22,187.06,17,0,20,2,49.38,0,0,0
2026-08-12 20:51:33,user_067,Developer,192.168.48.227,EU-Central,20,56.56,9,0,21,2,154.68,0,0,0
2026-08-18 21:13:29,user_040,Developer,192.168.51.142,US-West,21,107.97,12,0,17,0,16.12,0,0,0
2026-08-21 20:12:50,user_063,Developer,192.168.171.44,US-West,20,59.44,14,0,15,3,59.16,0,0,0
2026-08-11 22:56:55,user_081,HR,192.168.20.5,UK-London,22,44.31,15,1,18,2,59.48,0,0,0
2026-08-29 21:28:42,user_082,Developer,192.168.170.247,US-East,21,42.06,15,0,18,1,35.54,0,0,0
2026-08-26 22:29:25,user_040,HR,192.168.228.187,US-East,22,43.7,10,0,16,0,7.9,0,0,0
2026-08-13 15:53:34,user_025,Developer,192.168.82.109,AP-South,15,162.58,8,0,22,2,17.94,0,0,0
2026-08-26 18:28:46,user_079,Developer,192.168.111.13,US-East,18,100.29,15,0,20,0,19.51,0,0,0
2026-08-18 21:40:47,user_027,HR,192.168.166.64,US-East,21,24.79,11,0,21,1,54.73,0,0,0
2026-08-03 20:06:43,user_075,DevOps,192.168.80.142,UK-London,20,54.33,11,0,9,0,104.53,0,0,0
2026-08-27 01:07:00,user_021,Analyst,185.18.239.210,BR-SaoPaulo,1,2.1728541062161026,63,20,4,0,5.683680692410439,1,1,1
2026-08-03 19:41:23,user_035,DevOps,192.168.184.52,UK-London,19,42.81,15,0,23,1,119.63,0,0,0
2026-08-24 18:36:32,user_037,Analyst,192.168.238.148,UK-London,18,192.4,16,0,23,1,11.91,0,0,0
2026-08-06 20:23:31,user_001,Analyst,192.168.190.133,US-East,20,45.36,16,0,18,0,46.09,0,0,0
2026-08-25 21:23:46,user_053,Analyst,192.168.181.191,DE-Frankfurt,21,84.29,9,0,21,1,12.7,0,1,0
2026-08-08 20:21:44,user_012,Sales,192.168.161.253,EU-Central,20,173.37,13,0,19,0,294.3,0,0,0
2026-08-18 17:43:01,user_004,Developer,192.168.71.220,US-West,17,131.21,12,0,12,1,5.83,0,0,0
2026-08-21 19:47:30,user_045,Admin,192.168.19.14,AP-South,19,72.98,21,0,18,3,1.0,0,0,0
2026-08-07 10:50:00,user_062,DevOps,91.19.89.193,BR-SaoPaulo,10,175.60227853391365,90,4,46,39,1768.95,1,1,1
2026-08-15 22:32:40,user_062,Developer,192.168.39.119,UK-London,22,239.75,9,0,16,1,64.9,0,0,0
2026-08-13 02:17:57,user_097,Analyst,192.168.155.138,AP-South,2,78.83,13,0,14,0,5.17,0,0,0
2026-08-14 18:17:01,user_006,Developer,192.168.197.120,AP-South,18,74.76,19,0,14,1,139.34,0,0,0
2026-08-22 18:59:08,user_074,Developer,192.168.207.139,UK-London,18,96.91,10,0,19,2,17.11,0,0,0
2026-08-17 16:25:00,user_080,Admin,192.168.220.180,EU-Central,16,75.09207430867555,192,0,179,49,740.46,0,0,1
2026-08-14 02:23:50,user_001,Admin,192.168.8.247,EU-Central,2,127.41,11,0,13,2,149.92,0,0,0
2026-08-31 06:42:00,user_054,Developer,185.132.192.244,BR-SaoPaulo,6,4.402211321753013,46,19,2,0,8.39583106382363,1,1,1
2026-08-16 02:10:00,user_075,DevOps,192.168.221.92,EU-Central,2,188.07425545531345,86,1,164,52,809.66,0,0,1
2026-08-19 21:06:56,user_030,DevOps,192.168.62.42,DE-Frankfurt,21,107.14,22,0,20,0,41.37,0,0,0
2026-08-27 17:22:46,user_012,Developer,192.168.110.111,UK-London,17,118.14,18,0,17,1,59.47,0,0,0
2026-08-29 21:23:44,user_041,Developer,192.168.157.74,DE-Frankfurt,21,51.46,14,0,17,0,178.29,0,0,0
2026-08-23 18:03:13,user_040,Analyst,192.168.151.121,US-West,18,64.12,15,0,24,3,82.76,0,0,0
2026-08-02 18:50:37,user_007,Analyst,192.168.134.178,US-East,18,215.2,10,0,17,6,63.43,0,0,0
2026-08-03 19:03:02,user_038,DevOps,192.168.198.48,AP-South,19,55.67,17,0,20,1,327.14,0,0,0
2026-08-04 18:16:40,user_044,HR,192.168.87.15,UK-London,18,108.67,11,0,18,0,4.18,0,0,0
2026-08-16 14:01:38,user_052,DevOps,192.168.239.35,EU-Central,14,73.58,14,0,18,3,88.96,0,0,0
2026-08-12 22:27:43,user_046,Sales,192.168.168.54,US-West,22,142.6,12,0,19,3,376.61,0,0,0
2026-08-14 15:09:47,user_089,Analyst,192.168.83.54,US-West,15,122.61,7,0,14,2,15.34,0,0,0
2026-08-18 21:16:38,user_097,Analyst,192.168.107.194,UK-London,21,52.94,14,0,18,0,5.58,0,0,0
2026-08-09 18:28:41,user_090,HR,192.168.213.170,AP-South,18,121.73,10,0,14,0,172.09,0,0,0
